id,kode_provinsi,nama_provinsi,kode_kabko,nama_kabko,kode_kecamatan,nama_kecamatan,kode_kelurahan,nama_kelurahan,deleted_at,created_at,updated_at
23244,33,Jawa Tengah,3325,Kab. Batang,332508,Limpung,3325082007,Limpung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23245,33,Jawa Tengah,3329,Kab. Brebes,332906,Tonjong,3329062006,Linggapura,,12/2/2026 11:07:16,12/2/2026 11:07:16
23246,33,Jawa Tengah,3302,Kab. Banyumas,330220,Kembaran,3302202016,Linggasari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23247,33,Jawa Tengah,3304,Kab. Banjarnegara,330410,Wanadadi,3304102010,Linggasari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23248,33,Jawa Tengah,3326,Kab. Pekalongan,332608,Kajen,3326082003,Linggoasri,,12/2/2026 11:07:16,12/2/2026 11:07:16
23249,33,Jawa Tengah,3307,Kab. Wonosobo,330705,Leksono,3307052002,Lipursari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23250,33,Jawa Tengah,3306,Kab. Purworejo,330615,Loano,3306152012,Loano,,12/2/2026 11:07:16,12/2/2026 11:07:16
23251,33,Jawa Tengah,3325,Kab. Batang,332508,Limpung,3325082023,Lobang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23252,33,Jawa Tengah,3317,Kab. Rembang,331705,Sarang,3317052001,Lodan Kulon,,12/2/2026 11:07:16,12/2/2026 11:07:16
23253,33,Jawa Tengah,3317,Kab. Rembang,331705,Sarang,3317052002,Lodan Wetan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23254,33,Jawa Tengah,3327,Kab. Pemalang,332707,Randudongkal,3327072011,Lodaya,,12/2/2026 11:07:16,12/2/2026 11:07:16
23255,33,Jawa Tengah,3322,Kab. Semarang,332210,Ambarawa,3322101005,Lodoyong,,12/2/2026 11:07:16,12/2/2026 11:07:16
23256,33,Jawa Tengah,3326,Kab. Pekalongan,332618,Karangdadap,3326182001,Logandeng,,12/2/2026 11:07:16,12/2/2026 11:07:16
23257,33,Jawa Tengah,3305,Kab. Kebumen,330521,Karanggayam,3305212009,Logandu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23258,33,Jawa Tengah,3305,Kab. Kebumen,330513,Pejagoan,3305132001,Logede,,12/2/2026 11:07:16,12/2/2026 11:07:16
23259,33,Jawa Tengah,3310,Kab. Klaten,331010,Karangnongko,3310102013,Logede,,12/2/2026 11:07:16,12/2/2026 11:07:16
23260,33,Jawa Tengah,3317,Kab. Rembang,331701,Sumber,3317012002,Logede,,12/2/2026 11:07:16,12/2/2026 11:07:16
23261,33,Jawa Tengah,3317,Kab. Rembang,331701,Sumber,3317012004,Logung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23262,33,Jawa Tengah,3321,Kab. Demak,332104,Sayung,3321042009,Loireng,,12/2/2026 11:07:16,12/2/2026 11:07:16
23263,33,Jawa Tengah,3326,Kab. Pekalongan,332607,Karanganyar,3326072004,Lolong,,12/2/2026 11:07:16,12/2/2026 11:07:16
23264,33,Jawa Tengah,3301,Kab. Cilacap,330122,Cilacap Tengah,3301221001,Lomanis,,12/2/2026 11:07:16,12/2/2026 11:07:16
23265,33,Jawa Tengah,3327,Kab. Pemalang,332705,Bodeh,3327052001,Longkeyang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23266,33,Jawa Tengah,3306,Kab. Purworejo,330612,Kemiri,3306122013,Loning,,12/2/2026 11:07:16,12/2/2026 11:07:16
23267,33,Jawa Tengah,3327,Kab. Pemalang,332710,Petarukan,3327102017,Loning,,12/2/2026 11:07:16,12/2/2026 11:07:16
23268,33,Jawa Tengah,3322,Kab. Semarang,332206,Tuntang,3322062009,Lopait,,12/2/2026 11:07:16,12/2/2026 11:07:16
23269,33,Jawa Tengah,3319,Kab. Kudus,331903,Jati,3319032009,Loram Kulon,,12/2/2026 11:07:16,12/2/2026 11:07:16
23270,33,Jawa Tengah,3319,Kab. Kudus,331903,Jati,3319032010,Loram Wetan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23271,33,Jawa Tengah,3311,Kab. Sukoharjo,331103,Tawangsari,3311032005,Lorog,,12/2/2026 11:07:16,12/2/2026 11:07:16
23272,33,Jawa Tengah,3302,Kab. Banyumas,330204,Rawalo,3302042001,Losari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23273,33,Jawa Tengah,3303,Kab. Purbalingga,330313,Rembang,3303132005,Losari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23274,33,Jawa Tengah,3308,Kab. Magelang,330816,Pakis,3308162003,Losari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23275,33,Jawa Tengah,3308,Kab. Magelang,330818,Grabag,3308182022,Losari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23276,33,Jawa Tengah,3322,Kab. Semarang,332209,Sumowono,3322092013,Losari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23277,33,Jawa Tengah,3323,Kab. Temanggung,332314,Tlogomulyo,3323142006,Losari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23278,33,Jawa Tengah,3327,Kab. Pemalang,332711,Ampelgading,3327112011,Losari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23279,33,Jawa Tengah,3329,Kab. Brebes,332912,Losari,3329122013,Losari Kidul,,12/2/2026 11:07:16,12/2/2026 11:07:16
23280,33,Jawa Tengah,3329,Kab. Brebes,332912,Losari,3329122014,Losari Lor,,12/2/2026 11:07:16,12/2/2026 11:07:16
23281,33,Jawa Tengah,3327,Kab. Pemalang,332712,Comal,3327122007,Lowa,,12/2/2026 11:07:16,12/2/2026 11:07:16
23282,33,Jawa Tengah,3323,Kab. Temanggung,332318,Bejen,3323182005,Lowungu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23283,33,Jawa Tengah,3306,Kab. Purworejo,330610,Butuh,3306102025,Lubangdukuh,,12/2/2026 11:07:16,12/2/2026 11:07:16
23284,33,Jawa Tengah,3306,Kab. Purworejo,330610,Butuh,3306102030,Lubangindangan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23285,33,Jawa Tengah,3306,Kab. Purworejo,330610,Butuh,3306102031,Lubangkidul,,12/2/2026 11:07:16,12/2/2026 11:07:16
23286,33,Jawa Tengah,3306,Kab. Purworejo,330610,Butuh,3306102029,Lubanglor,,12/2/2026 11:07:16,12/2/2026 11:07:16
23287,33,Jawa Tengah,3306,Kab. Purworejo,330610,Butuh,3306102032,Lubangsampang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23288,33,Jawa Tengah,3306,Kab. Purworejo,330614,Gebang,3306141003,Lugosobo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23289,33,Jawa Tengah,3306,Kab. Purworejo,330610,Butuh,3306102023,Lugu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23290,33,Jawa Tengah,3306,Kab. Purworejo,330610,Butuh,3306102022,Lugurejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23291,33,Jawa Tengah,3307,Kab. Wonosobo,330710,Watumalang,3307102011,Lumajang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23292,33,Jawa Tengah,3324,Kab. Kendal,332411,Gemuh,3324112009,Lumansari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23293,33,Jawa Tengah,3302,Kab. Banyumas,330201,Lumbir,3302012007,Lumbir,,12/2/2026 11:07:16,12/2/2026 11:07:16
23294,33,Jawa Tengah,3305,Kab. Kebumen,330510,Kutowinangun,3305102014,Lumbu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23295,33,Jawa Tengah,3310,Kab. Klaten,331015,Wonosari,3310152006,Lumbungkerep,,12/2/2026 11:07:16,12/2/2026 11:07:16
23296,33,Jawa Tengah,3318,Kab. Pati,331805,Pucakwangi,3318052005,Lumbungmas,,12/2/2026 11:07:16,12/2/2026 11:07:16
23297,33,Jawa Tengah,3326,Kab. Pekalongan,332602,Paninggaran,3326022004,Lumeneng,,12/2/2026 11:07:16,12/2/2026 11:07:16
23298,33,Jawa Tengah,3328,Kab. Tegal,332811,Adiwerna,3328112002,Lumingser,,12/2/2026 11:07:16,12/2/2026 11:07:16
23299,33,Jawa Tengah,3303,Kab. Purbalingga,330311,Karanganyar,3303112005,Lumpang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23300,33,Jawa Tengah,3318,Kab. Pati,331806,Jaken,3318062015,Lundo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23301,33,Jawa Tengah,3305,Kab. Kebumen,330510,Kutowinangun,3305102005,Lundong,,12/2/2026 11:07:16,12/2/2026 11:07:16
23302,33,Jawa Tengah,3323,Kab. Temanggung,332303,Temanggung,3323032019,Lungge,,12/2/2026 11:07:16,12/2/2026 11:07:16
23303,33,Jawa Tengah,3326,Kab. Pekalongan,332601,Kandangserang,3326012010,Luragung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23304,33,Jawa Tengah,3311,Kab. Sukoharjo,331111,Gatak,3311112008,Luwang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23305,33,Jawa Tengah,3318,Kab. Pati,331819,Tayu,3318192019,Luwang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23306,33,Jawa Tengah,3306,Kab. Purworejo,330611,Pituruh,3306112023,Luweng Kidul,,12/2/2026 11:07:16,12/2/2026 11:07:16
23307,33,Jawa Tengah,3306,Kab. Purworejo,330611,Pituruh,3306112035,Luwenglor,,12/2/2026 11:07:16,12/2/2026 11:07:16
23308,33,Jawa Tengah,3328,Kab. Tegal,332807,Jatinegara,3328072014,Luwijawa,,12/2/2026 11:07:16,12/2/2026 11:07:16
23309,33,Jawa Tengah,3304,Kab. Banjarnegara,330411,Rakit,3304112010,Luwung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23310,92,Papua Barat,9201,,920104,,9201042009,Klarion,,12/2/2026 11:07:16,12/2/2026 11:07:16
23311,33,Jawa Tengah,3325,Kab. Batang,332515,Banyuputih,3325152006,Luwung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23312,33,Jawa Tengah,3329,Kab. Brebes,332913,Tanjung,3329132009,Luwungbata,,12/2/2026 11:07:16,12/2/2026 11:07:16
23313,33,Jawa Tengah,3329,Kab. Brebes,332913,Tanjung,3329132007,Luwunggede,,12/2/2026 11:07:16,12/2/2026 11:07:16
23314,33,Jawa Tengah,3329,Kab. Brebes,332915,Larangan,3329152005,Luwunggede,,12/2/2026 11:07:16,12/2/2026 11:07:16
23315,33,Jawa Tengah,3329,Kab. Brebes,332914,Bulakamba,3329142013,Luwungragi,,12/2/2026 11:07:16,12/2/2026 11:07:16
23316,33,Jawa Tengah,3313,Kab. Karanganyar,331314,Kebakkramat,3313142003,Macanan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23317,33,Jawa Tengah,3312,Kab. Wonogiri,331219,Slogohimo,3312192005,Made,,12/2/2026 11:07:16,12/2/2026 11:07:16
23318,33,Jawa Tengah,3311,Kab. Sukoharjo,331109,Grogol,3311092007,Madegondo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23319,33,Jawa Tengah,3309,Kab. Boyolali,330906,Mojosongo,3309062001,Madu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23320,33,Jawa Tengah,3308,Kab. Magelang,330812,Kajoran,3308122005,Madugondo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23321,33,Jawa Tengah,3325,Kab. Batang,332507,Gringsing,3325072019,Madugowongjati,,12/2/2026 11:07:16,12/2/2026 11:07:16
23322,33,Jawa Tengah,3304,Kab. Banjarnegara,330408,Madukara,3304082004,Madukara,,12/2/2026 11:07:16,12/2/2026 11:07:16
23323,33,Jawa Tengah,3308,Kab. Magelang,330812,Kajoran,3308122003,Madukoro,,12/2/2026 11:07:16,12/2/2026 11:07:16
23324,33,Jawa Tengah,3301,Kab. Cilacap,330115,Wanareja,3301152007,Madura,,12/2/2026 11:07:16,12/2/2026 11:07:16
23325,33,Jawa Tengah,3305,Kab. Kebumen,330503,Puring,3305032021,Madurejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23326,33,Jawa Tengah,3305,Kab. Kebumen,330516,Kuwarasan,3305162010,Madureso,,12/2/2026 11:07:16,12/2/2026 11:07:16
23327,33,Jawa Tengah,3323,Kab. Temanggung,332303,Temanggung,3323031018,Madureso,,12/2/2026 11:07:16,12/2/2026 11:07:16
23328,33,Jawa Tengah,3305,Kab. Kebumen,330506,Buluspesantren,3305062010,Maduretno,,12/2/2026 11:07:16,12/2/2026 11:07:16
23329,33,Jawa Tengah,3307,Kab. Wonosobo,330707,Kalikajar,3307072013,Maduretno,,12/2/2026 11:07:16,12/2/2026 11:07:16
23330,33,Jawa Tengah,3308,Kab. Magelang,330813,Kaliangkrik,3308132006,Maduretno,,12/2/2026 11:07:16,12/2/2026 11:07:16
23331,33,Jawa Tengah,3301,Kab. Cilacap,330115,Wanareja,3301152016,Madusari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23332,33,Jawa Tengah,3308,Kab. Magelang,330820,Secang,3308202002,Madusari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23333,33,Jawa Tengah,3308,Kab. Magelang,330820,Secang,3308202003,Madyocondro,,12/2/2026 11:07:16,12/2/2026 11:07:16
23334,33,Jawa Tengah,3308,Kab. Magelang,330817,Ngablak,3308172009,Madyogondo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23335,33,Jawa Tengah,3371,Kota Magelang,337103,Magelang Tengah,3371031004,Magelang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23336,33,Jawa Tengah,3324,Kab. Kendal,332420,Kaliwungu Selatan,3324202005,Magelung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23337,33,Jawa Tengah,3308,Kab. Magelang,330817,Ngablak,3308172012,Magersari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23338,33,Jawa Tengah,3317,Kab. Rembang,331710,Rembang,3317101019,Magersari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23339,33,Jawa Tengah,3324,Kab. Kendal,332414,Patebon,3324142013,Magersari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23340,33,Jawa Tengah,3371,Kota Magelang,337101,Magelang Selatan,3371011007,Magersari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23341,33,Jawa Tengah,3317,Kab. Rembang,331709,Kaliori,3317092002,Maguan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23342,33,Jawa Tengah,3318,Kab. Pati,331803,Tambakromo,3318032002,Maitan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23343,33,Jawa Tengah,3327,Kab. Pemalang,332704,Watukumpul,3327042014,Majakerta,,12/2/2026 11:07:16,12/2/2026 11:07:16
23344,33,Jawa Tengah,3308,Kab. Magelang,330802,Borobudur,3308022004,Majaksingi,,12/2/2026 11:07:16,12/2/2026 11:07:16
23345,33,Jawa Tengah,3327,Kab. Pemalang,332704,Watukumpul,3327042010,Majalangu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23346,33,Jawa Tengah,3304,Kab. Banjarnegara,330405,Bawang,3304052003,Majalengka,,12/2/2026 11:07:16,12/2/2026 11:07:16
23347,33,Jawa Tengah,3303,Kab. Purbalingga,330309,Bobotsari,3303092005,Majapura,,12/2/2026 11:07:16,12/2/2026 11:07:16
23348,33,Jawa Tengah,3303,Kab. Purbalingga,330302,Bukateja,3303022013,Majasari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23349,33,Jawa Tengah,3304,Kab. Banjarnegara,330414,Pagentan,3304142014,Majasari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23350,33,Jawa Tengah,3303,Kab. Purbalingga,330301,Kemangkon,3303012019,Majasem,,12/2/2026 11:07:16,12/2/2026 11:07:16
23351,33,Jawa Tengah,3311,Kab. Sukoharjo,331103,Tawangsari,3311032011,Majasto,,12/2/2026 11:07:16,12/2/2026 11:07:16
23352,33,Jawa Tengah,3303,Kab. Purbalingga,330301,Kemangkon,3303012004,Majatengah,,12/2/2026 11:07:16,12/2/2026 11:07:16
23353,33,Jawa Tengah,3304,Kab. Banjarnegara,330409,Banjarmangu,3304092017,Majatengah,,12/2/2026 11:07:16,12/2/2026 11:07:16
23354,33,Jawa Tengah,3304,Kab. Banjarnegara,330418,Kalibening,3304182005,Majatengah,,12/2/2026 11:07:16,12/2/2026 11:07:16
23355,33,Jawa Tengah,3310,Kab. Klaten,331019,Tulung,3310192006,Majegan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23356,33,Jawa Tengah,3314,Kab. Sragen,331417,Sukodono,3314172006,Majenang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23357,33,Jawa Tengah,3301,Kab. Cilacap,330115,Wanareja,3301152006,Majingklak,,12/2/2026 11:07:16,12/2/2026 11:07:16
23358,33,Jawa Tengah,3306,Kab. Purworejo,330609,Kutoarjo,3306092008,Majir,,12/2/2026 11:07:16,12/2/2026 11:07:16
23359,33,Jawa Tengah,3303,Kab. Purbalingga,330313,Rembang,3303132009,Makam,,12/2/2026 11:07:16,12/2/2026 11:07:16
23360,33,Jawa Tengah,3311,Kab. Sukoharjo,331112,Kartasura,3311122006,Makamhaji,,12/2/2026 11:07:16,12/2/2026 11:07:16
23361,33,Jawa Tengah,3301,Kab. Cilacap,330115,Wanareja,3301152005,Malabar,,12/2/2026 11:07:16,12/2/2026 11:07:16
23362,33,Jawa Tengah,3329,Kab. Brebes,332917,Banjarharjo,3329172018,Malahayu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23363,33,Jawa Tengah,3306,Kab. Purworejo,330602,Ngombol,3306022005,Malang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23364,33,Jawa Tengah,3310,Kab. Klaten,331019,Tulung,3310192014,Malangan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23365,33,Jawa Tengah,3311,Kab. Sukoharjo,331102,Bulu,3311022010,Malangan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23366,33,Jawa Tengah,3313,Kab. Karanganyar,331314,Kebakkramat,3313142009,Malanggaten,,12/2/2026 11:07:16,12/2/2026 11:07:16
23367,33,Jawa Tengah,3310,Kab. Klaten,331007,Kebonarum,3310072005,Malangjiwan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23368,33,Jawa Tengah,3313,Kab. Karanganyar,331312,Colomadu,3313122003,Malangjiwan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23369,33,Jawa Tengah,3306,Kab. Purworejo,330607,Banyuurip,3306072013,Malangrejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23370,33,Jawa Tengah,3323,Kab. Temanggung,332301,Bulu,3323012014,Malangsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23371,33,Jawa Tengah,3323,Kab. Temanggung,332306,Kandangan,3323062013,Malebo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23372,33,Jawa Tengah,3320,Kab. Jepara,332015,Pakis Aji,3320152008,Mambak,,12/2/2026 11:07:16,12/2/2026 11:07:16
23373,33,Jawa Tengah,3372,Kota Surakarta,337205,Banjarsari,3372051011,Manahan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23374,33,Jawa Tengah,3311,Kab. Sukoharjo,331109,Grogol,3311092012,Manang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23375,33,Jawa Tengah,3311,Kab. Sukoharjo,331110,Baki,3311102002,Mancasan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23376,33,Jawa Tengah,3301,Kab. Cilacap,330108,Jeruklegi,3301082007,Mandala,,12/2/2026 11:07:16,12/2/2026 11:07:16
23377,33,Jawa Tengah,3301,Kab. Cilacap,330113,Cimanggu,3301132015,Mandala,,12/2/2026 11:07:16,12/2/2026 11:07:16
23378,33,Jawa Tengah,3311,Kab. Sukoharjo,331104,Sukoharjo,3311041003,Mandan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23379,33,Jawa Tengah,3323,Kab. Temanggung,332303,Temanggung,3323031013,Manding,,12/2/2026 11:07:16,12/2/2026 11:07:16
23380,33,Jawa Tengah,3327,Kab. Pemalang,332701,Moga,3327012002,Mandiraja,,12/2/2026 11:07:16,12/2/2026 11:07:16
23381,33,Jawa Tengah,3304,Kab. Banjarnegara,330403,Mandiraja,3304032014,Mandiraja Kulon,,12/2/2026 11:07:16,12/2/2026 11:07:16
23382,33,Jawa Tengah,3304,Kab. Banjarnegara,330403,Mandiraja,3304032016,Mandiraja Wetan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23383,33,Jawa Tengah,3302,Kab. Banyumas,330205,Kebasen,3302052012,Mandirancan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23384,33,Jawa Tengah,3323,Kab. Temanggung,332308,Parakan,3323082008,Mandisari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23385,33,Jawa Tengah,3310,Kab. Klaten,331006,Trucuk,3310062016,Mandong,,12/2/2026 11:07:16,12/2/2026 11:07:16
23386,33,Jawa Tengah,3321,Kab. Demak,332113,Wedung,3321132006,Mandung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23387,33,Jawa Tengah,3303,Kab. Purbalingga,330306,Kalimanah,3303062004,Manduraga,,12/2/2026 11:07:16,12/2/2026 11:07:16
23388,33,Jawa Tengah,3317,Kab. Rembang,331713,Sluke,3317132007,Manggar,,12/2/2026 11:07:16,12/2/2026 11:07:16
23389,33,Jawa Tengah,3315,Kab. Grobogan,331516,Godong,3315162015,Manggarmas,,12/2/2026 11:07:16,12/2/2026 11:07:16
23390,33,Jawa Tengah,3315,Kab. Grobogan,331516,Godong,3315162013,Manggarwetan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23391,33,Jawa Tengah,3322,Kab. Semarang,332201,Getasan,3322012011,Manggihan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23392,33,Jawa Tengah,3307,Kab. Wonosobo,330705,Leksono,3307052014,Manggis,,12/2/2026 11:07:16,12/2/2026 11:07:16
23393,33,Jawa Tengah,3309,Kab. Boyolali,330906,Mojosongo,3309062004,Manggis,,12/2/2026 11:07:16,12/2/2026 11:07:16
23394,33,Jawa Tengah,3325,Kab. Batang,332510,Tulis,3325102029,Manggis,,12/2/2026 11:07:16,12/2/2026 11:07:16
23395,33,Jawa Tengah,3329,Kab. Brebes,332905,Sirampog,3329052008,Manggis,,12/2/2026 11:07:16,12/2/2026 11:07:16
23396,33,Jawa Tengah,3323,Kab. Temanggung,332309,Ngadirejo,3323091019,Manggong,,12/2/2026 11:07:16,12/2/2026 11:07:16
23397,33,Jawa Tengah,3309,Kab. Boyolali,330911,Ngemplak,3309112011,Manggung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23398,33,Jawa Tengah,3324,Kab. Kendal,332401,Plantungan,3324012005,Manggungmangu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23399,33,Jawa Tengah,3324,Kab. Kendal,332412,Weleri,3324122004,Manggungsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23400,33,Jawa Tengah,3315,Kab. Grobogan,331502,Karangrayung,3315022009,Mangin,,12/2/2026 11:07:16,12/2/2026 11:07:16
23401,33,Jawa Tengah,3374,Kota Semarang,337416,Tugu,3374161006,Mangkang Kulon,,12/2/2026 11:07:16,12/2/2026 11:07:16
23402,33,Jawa Tengah,3374,Kota Semarang,337416,Tugu,3374161005,Mangkang Wetan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23403,33,Jawa Tengah,3372,Kota Surakarta,337205,Banjarsari,3372051010,Mangkubumen,,12/2/2026 11:07:16,12/2/2026 11:07:16
23404,33,Jawa Tengah,3376,Kota Tegal,337602,Tegal Timur,3376021004,Mangkukusuman,,12/2/2026 11:07:16,12/2/2026 11:07:16
23405,33,Jawa Tengah,3305,Kab. Kebumen,330516,Kuwarasan,3305162011,Mangli,,12/2/2026 11:07:16,12/2/2026 11:07:16
23406,33,Jawa Tengah,3308,Kab. Magelang,330813,Kaliangkrik,3308132009,Mangli,,12/2/2026 11:07:16,12/2/2026 11:07:16
23407,33,Jawa Tengah,3327,Kab. Pemalang,332707,Randudongkal,3327072015,Mangli,,12/2/2026 11:07:16,12/2/2026 11:07:16
23408,33,Jawa Tengah,3320,Kab. Jepara,332011,Tahunan,3320112005,Mangunan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23409,33,Jawa Tengah,3321,Kab. Demak,332114,Kebonagung,3321142008,Mangunanlor,,12/2/2026 11:07:16,12/2/2026 11:07:16
23410,33,Jawa Tengah,3303,Kab. Purbalingga,330308,Mrebet,3303082008,Mangunegara,,12/2/2026 11:07:16,12/2/2026 11:07:16
23411,33,Jawa Tengah,3305,Kab. Kebumen,330515,Adimulyo,3305152015,Mangunharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23412,33,Jawa Tengah,3312,Kab. Wonogiri,331221,Jatipurno,3312212011,Mangunharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23413,33,Jawa Tengah,3325,Kab. Batang,332509,Subah,3325092006,Mangunharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23414,33,Jawa Tengah,3374,Kota Semarang,337410,Tembalang,3374101003,Mangunharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23415,33,Jawa Tengah,3374,Kota Semarang,337416,Tugu,3374161007,Mangunharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23416,33,Jawa Tengah,3306,Kab. Purworejo,330610,Butuh,3306102002,Mangunjayan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23417,33,Jawa Tengah,3321,Kab. Demak,332111,Demak,3321111014,Mangunjiwan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23418,33,Jawa Tengah,3318,Kab. Pati,331807,Batangan,3318072017,Mangunlegi,,12/2/2026 11:07:16,12/2/2026 11:07:16
23419,33,Jawa Tengah,3305,Kab. Kebumen,330508,Mirit,3305082016,Mangunranan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23420,33,Jawa Tengah,3307,Kab. Wonosobo,330707,Kalikajar,3307072001,Mangunrejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23421,33,Jawa Tengah,3308,Kab. Magelang,330812,Kajoran,3308122014,Mangunrejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23422,33,Jawa Tengah,3308,Kab. Magelang,330819,Tegalrejo,3308192021,Mangunrejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23423,33,Jawa Tengah,3315,Kab. Grobogan,331506,Pulokulon,3315062008,Mangunrejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23424,33,Jawa Tengah,3321,Kab. Demak,332114,Kebonagung,3321142006,Mangunrejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23425,33,Jawa Tengah,3318,Kab. Pati,331803,Tambakromo,3318032010,Mangunrekso,,12/2/2026 11:07:16,12/2/2026 11:07:16
23426,33,Jawa Tengah,3328,Kab. Tegal,332814,Tarub,3328142020,Mangunsaren,,12/2/2026 11:07:16,12/2/2026 11:07:16
23427,33,Jawa Tengah,3308,Kab. Magelang,330807,Sawangan,3308072012,Mangunsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23428,33,Jawa Tengah,3308,Kab. Magelang,330821,Windusari,3308212019,Mangunsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23429,33,Jawa Tengah,3315,Kab. Grobogan,331518,Tegowanu,3315182006,Mangunsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23430,33,Jawa Tengah,3323,Kab. Temanggung,332309,Ngadirejo,3323092005,Mangunsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23431,33,Jawa Tengah,3373,Kota Salatiga,337304,Sidomukti,3373041003,Mangunsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
